122,$1.99,Skip-Bo™,March 24 2015,Varies with device,Varies with device,100000 - 500000,Low Maturity,Card,Magmic Inc,https://play.google.com/store/apps/details?id=com.magmic.skipbo,com.magmic.skipbo
176,$4.99,Tales from the Borderlands,March 19 2015,High Maturity,10000 - 50000,2.3.3 and up,Telltale Games,Adventure,Telltale Games,https://play.google.com/store/apps/details?id=com.telltalegames.borderlands100,com.telltalegames.borderlands100
156,$1.00,Farming Simulator,December 11 2014,1.0.16,19M,100000 - 500000,Everyone,Simulation,GIANTS Software,https://play.google.com/store/apps/details?id=com.giantssoftware.fs2012,com.giantssoftware.fs2012
129,$2.99,Ridiculous Fishing,January 30 2015,1.2.2.4,38M,50000 - 100000,Low Maturity,Arcade,Vlambeer,https://play.google.com/store/apps/details?id=com.vlambeer.RidiculousFishing,com.vlambeer.RidiculousFishing
180,$0.99,Mahjong (Full),April 21 2015,1.2.16,15M,5000 - 10000,Everyone,Puzzle,1C Wireless,https://play.google.com/store/apps/details?id=com.onecwireless.mahjong.full,com.onecwireless.mahjong.full
138,$3.15,Bloons TD 4,April 17 2013,2.1.0,46M,100000 - 500000,Medium Maturity,Casual,Ninja Kiwi Europe Limited,https://play.google.com/store/apps/details?id=com.digitalgoldfishltd.bloonstd4,com.digitalgoldfishltd.bloonstd4
146,$1.19,The Survivor: Rusty Forest,March 12 2015,1.1.9,164M,50000 - 100000,High Maturity,Action,Starship Studio,https://play.google.com/store/apps/details?id=com.starshipstudio.thesurvivor,com.starshipstudio.thesurvivor
164,$15.99,FINAL FANTASY IV,March 17 2015,1.4.0,444M,100000 - 500000,Low Maturity,Role Playing,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.FFIV_GP,com.square_enix.android_googleplay.FFIV_GP
173,$6.99,Modern Combat 4: Zero Hour,January 13 2015,Varies with device,Varies with device,1000000 - 5000000,Medium Maturity,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftM4HM,com.gameloft.android.ANMP.GloftM4HM
126,$0.99,Death Worm,April 29 2015,1.40,16M,100000 - 500000,Everyone,Arcade,PlayCreek LLC,https://play.google.com/store/apps/details?id=com.playcreek.DeathWorm,com.playcreek.DeathWorm
133,$2.14,Age of Civilizations,March 28 2015,1.15,19M,100000 - 500000,Everyone,Strategy,Łukasz Jakowski,https://play.google.com/store/apps/details?id=age.of.civilizations.jakowski,age.of.civilizations.jakowski
142,$2.99,METAL SLUG 3,January 5 2014,1.6,58M,100000 - 500000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.dotemu.neogeo.mslug3,com.dotemu.neogeo.mslug3
157,$1.99,Jeopardy! HD,May 6 2015,2.7.4,40M,10000 - 50000,Low Maturity,Trivia,Sony Pictures Television,https://play.google.com/store/apps/details?id=com.sonypicturestelevision.JepHD,com.sonypicturestelevision.JepHD
175,$1.98,Block Clans -Gun Shooter Pixel,January 11 2015,2.0,206M,10000 - 50000,Low Maturity,Action,Imagine Ink,https://play.google.com/store/apps/details?id=com.imagineink.BlockClansGunShooterPixelAndroid,com.imagineink.BlockClansGunShooterPixelAndroid
128,$4.99,R.B.I. Baseball 14,June 10 2014,1.0,217M,10000 - 50000,Everyone,Sports,MLB Advanced Media L.P.,https://play.google.com/store/apps/details?id=com.mlb.RBIBaseball,com.mlb.RBIBaseball
136,$0.99,Cops N Robbers,December 17 2014,1.3.8,35M,10000 - 50000,Medium Maturity,Adventure,Riovox,https://play.google.com/store/apps/details?id=com.joydo.copsnrobbersJB,com.joydo.copsnrobbersJB
130,$4.99,Mind Games Pro,April 20 2015,2.0.1,13M,50000 - 100000,Everyone,Puzzle,Mindware Consulting Inc,https://play.google.com/store/apps/details?id=mindware.mindgamespro,mindware.mindgamespro
134,$0.99,Bike Race Pro by T. F. Games,April 23 2015,5.4,49M,50000 - 100000,Low Maturity,Action,Top Free Games.,https://play.google.com/store/apps/details?id=com.topfreegames.bikeraceproworld,com.topfreegames.bikeraceproworld
144,$0.99,Ski Safari: Adventure Time,October 7 2014,1.5.2,64M,100000 - 500000,Everyone,Arcade,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.atskisafari,com.turner.atskisafari
148,$6.99,The Amazing Spider-Man,November 4 2014,Varies with device,Varies with device,500000 - 1000000,Medium Maturity,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftAMHM,com.gameloft.android.ANMP.GloftAMHM
155,$0.99,Weaphones™ Firearms Sim Vol 2,September 26 2014,1.3.0,24M,50000 - 100000,High Maturity,Simulation,OranginalPlan,https://play.google.com/store/apps/details?id=air.com.oranginalplan.weaphonesvol2,air.com.oranginalplan.weaphonesvol2
172,$0.99,Cubix Challenge,May 5 2015,1.07,39M,500 - 1000,Everyone,Puzzle,Thinkerton Games,https://play.google.com/store/apps/details?id=com.ThinkertonGames.CubixChallenge,com.ThinkertonGames.CubixChallenge
141,$1.99,Sally's Salon Luxury Edition,March 27 2013,Varies with device,Varies with device,100000 - 500000,Everyone,Strategy,GameHouse,https://play.google.com/store/apps/details?id=com.realarcade.SSH,com.realarcade.SSH
177,$1.99,Sporcle,May 2 2015,3.3.4,3.4M,50000 - 100000,Low Maturity,Trivia,Sporcle Inc,https://play.google.com/store/apps/details?id=com.sporcle,com.sporcle
135,$1.99,Block Fortress,October 27 2014,Low Maturity,10000 - 50000,2.3 and up,Foursaken Media,Strategy,Foursaken Media,https://play.google.com/store/apps/details?id=com.foursakenmedia.blockfortress,com.foursakenmedia.blockfortress
158,$0.99,Mupen64Plus AE (N64 Emulator),January 19 2014,2.4.4,12M,50000 - 100000,Everyone,Arcade,Paul Lamb,https://play.google.com/store/apps/details?id=paulscode.android.mupen64plus,paulscode.android.mupen64plus
137,$2.99,Rebuild,July 24 2014,Medium Maturity,100000 - 500000,2.2 and up,N/A,Strategy,Sarah Northway,https://play.google.com/store/apps/details?id=air.com.sarahnorthway.rebuild2,air.com.sarahnorthway.rebuild2
165,$4.99,AVP: Evolution,October 22 2014,Medium Maturity,100000 - 500000,2.3.3 and up,Fox Digital Entertainment, Inc,Action,Fox Digital Entertainment Inc,https://play.google.com/store/apps/details?id=com.fde.avpevolution,com.fde.avpevolution
168,$2.00,Block DayZ : Unturned,April 19 2015,1.5,32M,1000 - 5000,Low Maturity,Action,Da Vinci Studios,https://play.google.com/store/apps/details?id=com.DaVinciStudios.BlockDayZUni,com.DaVinciStudios.BlockDayZUni
131,$3.99,SpongeBob: Sponge on the Run,February 5 2015,1.4,63M,10000 - 50000,Everyone,Arcade,Nickelodeon,https://play.google.com/store/apps/details?id=com.mtvn.SBmoviegame,com.mtvn.SBmoviegame
152,$2.99,Wild Kratts World Adventure,July 22 2014,1.3,45M,10000 - 50000,Everyone,Educational,PBS KIDS,https://play.google.com/store/apps/details?id=org.pbskids.wkwa,org.pbskids.wkwa
154,$2.99,Sonic CD™,January 3 2014,1.0.6,262M,100000 - 500000,Everyone,Arcade,SEGA,https://play.google.com/store/apps/details?id=com.sega.soniccd,com.sega.soniccd
145,$1.99,Temple Run: Oz,April 21 2015,1.6.7,66M,500000 - 1000000,Everyone,Arcade,Disney,https://play.google.com/store/apps/details?id=com.disney.TempleRunOz.goo,com.disney.TempleRunOz.goo
162,$1.99,The Walking Dead Pinball,May 12 2015,1.0.1,49M,10000 - 50000,Low Maturity,Arcade,Zen Studios,https://play.google.com/store/apps/details?id=com.zenstudios.TWDPinball,com.zenstudios.TWDPinball
170,$0.99,SPY mouse,January 13 2014,1.0.6,1.5M,50000 - 100000,Everyone,Puzzle,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.ea.spymouse_na,com.ea.spymouse_na
160,$1.99,Star Wars™ Pinball 3,April 30 2015,3.1,18M,100000 - 500000,Low Maturity,Arcade,Zen Studios,https://play.google.com/store/apps/details?id=com.zenstudios.StarWarsPinball,com.zenstudios.StarWarsPinball
161,$3.00,Plug & Play,April 23 2015,1.1.1,28M,5000 - 10000,Low Maturity,Adventure,Etter Studio,https://play.google.com/store/apps/details?id=com.etterstudio.pnp,com.etterstudio.pnp
179,$4.99,Hitman GO,October 23 2014,1.11.27230,366M,100000 - 500000,Low Maturity,Puzzle,SQUARE ENIX Ltd,https://play.google.com/store/apps/details?id=com.squareenixmontreal.hitmango,com.squareenixmontreal.hitmango
143,$6.99,Strategy & Tactics: WW II,March 11 2015,1.0.15,49M,50000 - 100000,Medium Maturity,Strategy,HeroCraft Ltd,https://play.google.com/store/apps/details?id=com.herocraft.game.ww2,com.herocraft.game.ww2
166,$9.99,Baldur's Gate Enhanced Edition,August 29 2014,Medium Maturity,50000 - 100000,3.0 and up,Beamdog,Role Playing,Beamdog,https://play.google.com/store/apps/details?id=com.beamdog.baldursgateenhancededition,com.beamdog.baldursgateenhancededition
139,$1.99,Dokuro,April 17 2014,1.2.4,41M,100000 - 500000,Everyone,Action,GungHoOnlineEntertainment,https://play.google.com/store/apps/details?id=jp.gungho.dokuro,jp.gungho.dokuro
174,$0.99,High Sea Saga,April 1 2015,1.3.0,9.6M,10000 - 50000,Low Maturity,Simulation,Kairosoft Co.Ltd,https://play.google.com/store/apps/details?id=net.kairosoft.android.pirate_en,net.kairosoft.android.pirate_en
149,$4.99,Machinarium,December 20 2014,2.0.21,236M,100000 - 500000,Medium Maturity,Adventure,Amanita Design,https://play.google.com/store/apps/details?id=air.net.machinarium.Machinarium.GP,air.net.machinarium.Machinarium.GP
167,$0.99,Pony Creator,December 2 2014,Everyone,10000 - 50000,2.2 and up,N/A,Casual,GeneralZoi,https://play.google.com/store/apps/details?id=air.zoi.ponycreator,air.zoi.ponycreator
140,$6.99,The Dark Knight Rises,September 15 2014,Medium Maturity,500000 - 1000000,2.2 and up,Gameloft,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftKRHM,com.gameloft.android.ANMP.GloftKRHM
151,$3.99,Tiny Guardians,April 23 2015,1.0.3,188M,5000 - 10000,Low Maturity,Strategy,Kurechii,https://play.google.com/store/apps/details?id=com.kurechii.tinyguardians,com.kurechii.tinyguardians
124,$2.99,Fish Pond Park,April 27 2015,1.0.8,19M,1000 - 5000,Everyone,Casual,Kairosoft Co.Ltd,https://play.google.com/store/apps/details?id=net.kairosoft.android.daishizen_en,net.kairosoft.android.daishizen_en
171,$1.99,Topia World Builder,August 29 2014,1.6,25M,50000 - 100000,Everyone,Simulation,Crescent Moon Games,https://play.google.com/store/apps/details?id=org.topia.app,org.topia.app
159,$1.99,Where's My Mickey?,April 3 2014,1.1.1,46M,100000 - 500000,Everyone,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.wheresmymickey_goo,com.disney.wheresmymickey_goo
150,$0.99,Eagle Simulator,August 11 2014,1.0,41M,10000 - 50000,Medium Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.eaglesimulator,com.glutenfreegames.eaglesimulator
169,$0.99,Weaphones™ Antiques Gun Sim,March 24 2015,1.0.0,21M,5000 - 10000,Medium Maturity,Simulation,OranginalPlan,https://play.google.com/store/apps/details?id=air.com.oranginalplan.weaphonesantiques,air.com.oranginalplan.weaphonesantiques
123,$1.99,Farming USA,December 11 2014,1.36,29M,50000 - 100000,Everyone,Simulation,Bowen Games LLC,https://play.google.com/store/apps/details?id=com.bowengames.farmingusa,com.bowengames.farmingusa
121,$3.99,TMNT: ROOFTOP RUN,April 17 2014,2.0.23,40M,100000 - 500000,Low Maturity,Action,Nickelodeon,https://play.google.com/store/apps/details?id=com.mtvn.tmntrooftoprun,com.mtvn.tmntrooftoprun
132,$1.99,Granny Smith,December 2 2014,1.3.5,22M,500000 - 1000000,Everyone,Arcade,Mediocre,https://play.google.com/store/apps/details?id=com.mediocre.grannysmith,com.mediocre.grannysmith
163,$6.99,Ticket to Ride,February 2 2015,1.6.7-546-841ed051,124M,50000 - 100000,Everyone,Board,Days of Wonder,https://play.google.com/store/apps/details?id=com.daysofwonder.tt.android,com.daysofwonder.tt.android
233,$0.99,Deus Ex: The Fall,November 19 2014,High Maturity,100000 - 500000,3.2 and up,SQUARE ENIX Ltd,Action,SQUARE ENIX Ltd,https://play.google.com/store/apps/details?id=com.squareenix.dxm,com.squareenix.dxm
182,$4.99,Game of Thrones,April 28 2015,High Maturity,10000 - 50000,2.3.3 and up,Telltale Games,Adventure,Telltale Games,https://play.google.com/store/apps/details?id=com.telltalegames.gameofthrones100,com.telltalegames.gameofthrones100
188,$1.98,Adventures of Poco Eco,April 29 2015,1.5.0,320M,5000 - 10000,Everyone,Adventure,POSSIBLE Games,https://play.google.com/store/apps/details?id=com.possiblegames.edge,com.possiblegames.edge
238,$1.99,Virtual Families,June 17 2011,1.1,21M,100000 - 500000,Everyone,Casual,Last Day of Work LLC,https://play.google.com/store/apps/details?id=com.ldw.android.vf,com.ldw.android.vf
192,$5.00,Sorcery!,February 4 2015,1.1.6,112M,10000 - 50000,Low Maturity,Role Playing,inkle Ltd,https://play.google.com/store/apps/details?id=com.inkle.sorcery1,com.inkle.sorcery1
193,$0.99,Homerun Battle 3D,March 2 2015,1.8.7,14M,100000 - 500000,Medium Maturity,Sports,Com2uS USA,https://play.google.com/store/apps/details?id=com.com2us.HB3D,com.com2us.HB3D
235,$2.99,Devil's Attorney,November 26 2014,1.0.4,364M,100000 - 500000,Medium Maturity,Puzzle,Senri,https://play.google.com/store/apps/details?id=com.senri.da,com.senri.da
202,$1.99,Block Story Premium,April 13 2015,10.3.6,48M,100000 - 500000,Low Maturity,Role Playing,Mindblocks,https://play.google.com/store/apps/details?id=com.mindblocks.blocks,com.mindblocks.blocks
191,$0.99,Pacific Rim,March 23 2015,1.9.5,235M,100000 - 500000,Medium Maturity,Action,Reliance Big Entertainment (UK) Private Limited,https://play.google.com/store/apps/details?id=com.jumpgames.pacificrim,com.jumpgames.pacificrim
216,$1.99,Weaphones™ Firearms Sim Vol 1,December 18 2014,2.2.2,32M,100000 - 500000,High Maturity,Simulation,OranginalPlan,https://play.google.com/store/apps/details?id=air.com.oranginalplan.weaphones,air.com.oranginalplan.weaphones
186,$0.99,World of Dragons: Simulator,September 12 2014,1,41M,10000 - 50000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.dragonsimulator,com.glutenfreegames.dragonsimulator
199,$4.99,World of Goo,January 8 2014,1.2,49M,500000 - 1000000,Low Maturity,Puzzle,2D BOY,https://play.google.com/store/apps/details?id=com.twodboy.worldofgoofull,com.twodboy.worldofgoofull
229,$6.99,Call of Duty®: Strike Team,December 12 2014,1.0.40,1.0G,50000 - 100000,High Maturity,Action,Activision Publishing Inc.,https://play.google.com/store/apps/details?id=com.activision.callofduty.striketeam,com.activision.callofduty.striketeam
209,$4.99,Hollywood Visionary,April 30 2015,1.0.0,3.9M,1000 - 5000,Medium Maturity,Role Playing,Choice of Games LLC,https://play.google.com/store/apps/details?id=com.choiceofgames.hollywoodvisionary,com.choiceofgames.hollywoodvisionary
203,$5.00,80 Days,February 4 2015,1.0.6,148M,10000 - 50000,Low Maturity,Role Playing,inkle Ltd,https://play.google.com/store/apps/details?id=com.inkle.eightydays,com.inkle.eightydays
189,$4.99,SimplePlanes,April 14 2015,1.1.11,70M,10000 - 50000,Everyone,Simulation,Jundroo LLC,https://play.google.com/store/apps/details?id=com.jundroo.SimplePlanes,com.jundroo.SimplePlanes
185,$0.99,Ski Safari,December 12 2013,Varies with device,Varies with device,500000 - 1000000,Everyone,Arcade,Defiant Development,https://play.google.com/store/apps/details?id=com.DefiantDev.SkiSafari,com.DefiantDev.SkiSafari
187,$1.99,AJ Jump: Animal Jam Kangaroos!,January 2 2014,1.3,26M,10000 - 50000,Everyone,Arcade,WildWorks,https://play.google.com/store/apps/details?id=com.SmartBomb.AJJump,com.SmartBomb.AJJump
205,$7.99,FINAL FANTASY,February 26 2015,Varies with device,Varies with device,50000 - 100000,Low Maturity,Casual,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.finalfantasy,com.square_enix.android_googleplay.finalfantasy
215,$2.99,Super Hexagon,February 24 2014,1.0.7,26M,100000 - 500000,Everyone,Arcade,Terry Cavanagh,https://play.google.com/store/apps/details?id=com.distractionware.superhexagon,com.distractionware.superhexagon
183,$6.99,Ravensword: Shadowlands 3d RPG,November 8 2013,1.3,503M,100000 - 500000,Medium Maturity,Role Playing,Crescent Moon Games,https://play.google.com/store/apps/details?id=com.crescentmoongames.ravensword2,com.crescentmoongames.ravensword2
213,$0.99,Panther Simulator,February 19 2015,2,47M,5000 - 10000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.panthersimulator,com.glutenfreegames.panthersimulator
224,$1.99,NFL Quarterback 15,January 29 2015,1.4,57M,10000 - 50000,Everyone,Sports,Full Fat,https://play.google.com/store/apps/details?id=com.fullfat.android.quarterback15,com.fullfat.android.quarterback15
223,$2.99,Max Payne Mobile,July 30 2013,Varies with device,Varies with device,100000 - 500000,High Maturity,Arcade,Rockstar Games Inc.,https://play.google.com/store/apps/details?id=com.rockstar.maxpayne,com.rockstar.maxpayne
228,$1.99,Sudoku Premium,December 19 2013,9.2.1,847k,50000 - 100000,Everyone,Puzzle,genina.com,https://play.google.com/store/apps/details?id=com.icenta.sudoku,com.icenta.sudoku
240,$2.99,Epic War TD 2,March 3 2015,Medium Maturity,10000 - 50000,4.0 and up,N/A,Strategy,AMT Games,https://play.google.com/store/apps/details?id=com.amtgames.ewtd2,com.amtgames.ewtd2
226,$0.99,Wild Horse Simulator,October 12 2014,1,34M,10000 - 50000,Everyone,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.horsesimulator,com.glutenfreegames.horsesimulator
232,$2.99,My PlayHome School,March 8 2015,1.1.3.8,38M,5000 - 10000,Everyone,Family,Shimon Young,https://play.google.com/store/apps/details?id=com.playhome.school,com.playhome.school
221,$2.99,Sonic 4™ Episode I,March 10 2014,1.00,63M,100000 - 500000,Low Maturity,Arcade,SEGA,https://play.google.com/store/apps/details?id=com.sega.sonic4epi,com.sega.sonic4epi
206,$0.99,Prison Break: Lockdown,April 11 2015,1.03,33M,10000 - 50000,Medium Maturity,Action,Amphibius Developers,https://play.google.com/store/apps/details?id=com.amphibius.prison_break,com.amphibius.prison_break
207,$0.99,The Impossible Game Level Pack,April 30 2012,1.2.1,2.8M,100000 - 500000,Everyone,Arcade,FlukeDude,https://play.google.com/store/apps/details?id=com.flukedude.impossiblegamelevelpack,com.flukedude.impossiblegamelevelpack
197,$9.99,XCOM®: Enemy Within,November 29 2014,1.2.0,2.8G,10000 - 50000,Medium Maturity,Strategy,2K Games Inc.,https://play.google.com/store/apps/details?id=com.tt2kgames.xcomew,com.tt2kgames.xcomew
222,$1.99,Barnyard Games For Kids,January 3 2014,2.2,17M,10000 - 50000,Everyone,Educational,Kevin Bradford,https://play.google.com/store/apps/details?id=com.kevinbradford.games.barnyardgames,com.kevinbradford.games.barnyardgames
236,$1.99,Dr. Panda's Ice Cream Truck,March 23 2015,1.0.2,57M,10000 - 50000,Everyone,Simulation,Dr. Panda Ltd,https://play.google.com/store/apps/details?id=com.tribeplay.pandaicecream,com.tribeplay.pandaicecream
231,$4.99,Carcassonne,February 4 2015,Varies with device,Varies with device,100000 - 500000,Everyone,Board,Exozet,https://play.google.com/store/apps/details?id=com.exozet.game.carcassonne,com.exozet.game.carcassonne
237,$2.99,Dark Strokes 2,May 6 2015,1.0,1.5G,100 - 500,Low Maturity,Adventure,Alawar Entertainment Inc.,https://play.google.com/store/apps/details?id=com.alawar.darkstrokes2.gplay,com.alawar.darkstrokes2.gplay
194,$1.99,SimpleRockets,December 10 2014,1.5.10,19M,50000 - 100000,Everyone,Simulation,Jundroo LLC,https://play.google.com/store/apps/details?id=com.jundroo.simplerockets,com.jundroo.simplerockets
195,$2.99,Minecraft Skin Studio,January 16 2015,1.4.2,3.9M,50000 - 100000,Everyone,Simulation,57Digital Ltd,https://play.google.com/store/apps/details?id=com.fsdigital.skinstudio,com.fsdigital.skinstudio
210,$0.99,Snake Simulator,November 8 2014,1.1,32M,10000 - 50000,Medium Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.snakesimulator,com.glutenfreegames.snakesimulator
214,$0.99,Sand! Premium,May 21 2013,1.0.1,128k,10000 - 50000,Everyone,Casual,Single Cell Software,https://play.google.com/store/apps/details?id=com.singlecellsoftware.sandpremium,com.singlecellsoftware.sandpremium
208,$0.99,Robot Unicorn Attack,December 9 2013,1.03,20M,100000 - 500000,Everyone,Arcade,[adult swim] games,https://play.google.com/store/apps/details?id=com.RobotUnicornAttack,com.RobotUnicornAttack
190,$2.99,Rayman Jungle Run,January 23 2014,2.2.0,107M,500000 - 1000000,Everyone,Action,Ubisoft Entertainment,https://play.google.com/store/apps/details?id=com.pastagames.ro1mobile,com.pastagames.ro1mobile
200,$1.29,Doodle Army,May 7 2013,Varies with device,Varies with device,50000 - 100000,Medium Maturity,Arcade,Appsomniacs LLC,https://play.google.com/store/apps/details?id=com.chadtowns.dax,com.chadtowns.dax
220,$0.99,TOI:Fallen Knight(SALE),September 26 2014,3.57,10M,10000 - 50000,Medium Maturity,Role Playing,Little Killerz,https://play.google.com/store/apps/details?id=com.littlekillerz.ringstrail,com.littlekillerz.ringstrail
212,$6.99,Gangstar Rio: City of Saints,December 15 2014,Varies with device,Varies with device,100000 - 500000,High Maturity,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftG4HM,com.gameloft.android.ANMP.GloftG4HM
239,$0.99,Atomic Bomber Full,March 26 2014,8.5,901k,100000 - 500000,Medium Maturity,Arcade,Luke Allen,https://play.google.com/store/apps/details?id=org.lukeallen.bomberfull,org.lukeallen.bomberfull
217,$2.99,Draw Something,April 29 2015,2.333.311,24M,1000000 - 5000000,Low Maturity,Word,OMGPOP,https://play.google.com/store/apps/details?id=com.omgpop.dstpaid,com.omgpop.dstpaid
230,$0.99,The Lost City,August 7 2014,1.7,182M,100000 - 500000,Everyone,Puzzle,Fire Maple Games,https://play.google.com/store/apps/details?id=com.firemaplegames.thelostcity,com.firemaplegames.thelostcity
219,$2.99,Dr. Panda's Restaurant 2,October 15 2014,1.95,57M,10000 - 50000,Everyone,Educational,Dr. Panda Ltd,https://play.google.com/store/apps/details?id=com.tribeplay.pandarestaurant2,com.tribeplay.pandarestaurant2
181,$2.99,The Enchanted Cave 2,May 6 2015,2.15,24M,1000 - 5000,Low Maturity,Role Playing,Dustin Auxier,https://play.google.com/store/apps/details?id=com.okshur.enchantedCave2,com.okshur.enchantedCave2
184,$1.99,Draw a Stickman: EPIC,April 14 2015,1.4.3.113,46M,50000 - 100000,Everyone,Adventure,Hitcents,https://play.google.com/store/apps/details?id=com.hitcents.stickmanepic,com.hitcents.stickmanepic
201,$0.99,Orca Simulator,March 8 2015,1.0.1,47M,5000 - 10000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.orcasimulator,com.glutenfreegames.orcasimulator
198,$1.99,Riptide GP2,April 9 2015,1.3.1,53M,100000 - 500000,Everyone,Racing,Vector Unit,https://play.google.com/store/apps/details?id=com.vectorunit.red,com.vectorunit.red
211,$1.99,Grim Legends (Full),September 25 2014,Low Maturity,10000 - 50000,2.3 and up,N/A,Adventure,Artifex Mundi sp. z o.o.,https://play.google.com/store/apps/details?id=com.artifexmundi.grimlegends.gp.full,com.artifexmundi.grimlegends.gp.full
234,$2.99,Back to Bed,February 13 2015,1.1.0,124M,10000 - 50000,Low Maturity,Puzzle,Bedtime Digital Games,https://play.google.com/store/apps/details?id=com.bedtime.backtobed,com.bedtime.backtobed
227,$1.99,Sprinkle Islands,December 2 2014,1.1.2,30M,100000 - 500000,Everyone,Puzzle,Mediocre,https://play.google.com/store/apps/details?id=com.mediocre.sprinkle2,com.mediocre.sprinkle2
196,$2.99,DRAGON QUEST,September 10 2014,1.0.1,29M,50000 - 100000,Low Maturity,Role Playing,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.dq1_gp,com.square_enix.android_googleplay.dq1_gp
204,$4.99,Space Marshals,April 24 2015,1.1.7,254M,1000 - 5000,Medium Maturity,Action,Pixelbite,https://play.google.com/store/apps/details?id=com.pixelbite.sg,com.pixelbite.sg
218,$2.99,Star Command,April 11 2014,1.1.8,109M,50000 - 100000,Low Maturity,Simulation,Star Command LLC,https://play.google.com/store/apps/details?id=com.starcommand.scgame,com.starcommand.scgame
225,$4.99,Ys Chronicles 1,May 8 2015,1.0.2,396M,1000 - 5000,Low Maturity,Adventure,DotEmu,https://play.google.com/store/apps/details?id=com.dotemu.ys1x,com.dotemu.ys1x
280,$0.99,Wildlife Simulator: Wolf,September 22 2014,2.0.1,44M,10000 - 50000,Medium Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.wolfsimulator,com.glutenfreegames.wolfsimulator
242,$2.99,CN Superstar Soccer,May 28 2014,1.8.0,31M,50000 - 100000,Low Maturity,Arcade,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.copatoon,com.turner.copatoon
245,$0.99,Snow Leopard Simulator,December 1 2014,1.2,44M,10000 - 50000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.snowleopardsimulator,com.glutenfreegames.snowleopardsimulator
253,$3.99,Ms. PAC-MAN by Namco,November 12 2014,2.0.3,28M,100000 - 500000,Low Maturity,Arcade,BANDAI NAMCO Entertainment America Inc.,https://play.google.com/store/apps/details?id=com.NamcoNetworks.MsPacMan,com.NamcoNetworks.MsPacMan
260,$2.99,Organ Trail: Director's Cut,February 15 2015,Varies with device,Varies with device,50000 - 100000,Low Maturity,Simulation,The Men Who Wear Many Hats LLC,https://play.google.com/store/apps/details?id=com.hatsproductions.OrganTrail,com.hatsproductions.OrganTrail
257,$1.99,Haunt the House: Terrortown,December 12 2014,1.2.0,47M,10000 - 50000,Low Maturity,Action,SFB Games,https://play.google.com/store/apps/details?id=air.com.sfbgames.HauntTheHouseTerrortown,air.com.sfbgames.HauntTheHouseTerrortown
287,$0.99,What's My IQ?™ PRO,September 21 2012,1.08,23M,10000 - 50000,Everyone,Puzzle,Orangenose Studios.,https://play.google.com/store/apps/details?id=com.orangenose.games.whatsmyiqpro,com.orangenose.games.whatsmyiqpro
289,$5.99,The 7th Guest: Remastered,April 28 2015,1.0.0.7,978M,1000 - 5000,Medium Maturity,Adventure,MojoTouch,https://play.google.com/store/apps/details?id=com.mojotouch.t7g,com.mojotouch.t7g
261,$0.99,Dictator: Revolt,April 20 2015,1.4,35M,10000 - 50000,Medium Maturity,Strategy,Tigrido,https://play.google.com/store/apps/details?id=com.tigrido.dictator.revolt1,com.tigrido.dictator.revolt1
273,$2.99,METAL SLUG,January 5 2014,1.0,32M,50000 - 100000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.dotemu.neogeo.mslug,com.dotemu.neogeo.mslug
291,$0.99,Kids Doodle - Color Draw - Pro,November 7 2013,1.0.1,5.4M,10000 - 50000,Everyone,Family,Doodle Joy Studio,https://play.google.com/store/apps/details?id=com.doodlejoy.studio.kidsdoodle.pro,com.doodlejoy.studio.kidsdoodle.pro
247,$3.94,X-Men: Days of Future Past,April 11 2015,1.1.137,533M,5000 - 10000,Low Maturity,Action,Glitchsoft Games,https://play.google.com/store/apps/details?id=com.glitchsoft.xmen1,com.glitchsoft.xmen1
